BADA OPTIMAL ALTITUDE FILE                                       Apr 01 2014

Type: PROP
AC: Dummy-TBP
Engine rating: 
Number of tables: 1

Table name: OPTALT
Table type: 2D
Table variables: W [kg], M
Table dimension: 11x21
Table results: Hpopt [ft]

         W|     10100     10840     11580     12320     13060     13800     14540     15280     16020     16760     17500
         M|
=========================================================================================================================
  0.200000|     24000     24000     22400     21000     19600     18300     17000     15800     14600     13500     12400
  0.216500|     24000     24000     24000     24000     23300     22000     20800     19600     18500     17400     16300
  0.233000|     24000     24000     24000     24000     24000     24000     23528     22372     21259     20188     19154
  0.249500|     24000     24000     24000     24000     24000     24000     24000     24000     22963     21906     20886
  0.266000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     23487     22481
  0.282500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     23975
  0.299000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.315500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.332000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.348500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.365000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.381500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.398000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.414500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.431000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.447500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.464000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.480500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.497000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.513500|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
  0.530000|     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000     24000
